activity_id,user_id,activity_date,activity_type,points_earned
A23288,U1990,2025-04-17,Referral,38
A23289,U3243,2024-06-19,Event Join,3
A23290,U1860,2026-06-03,Referral,27
A23291,U3615,2025-07-09,Message,4
A23292,U1950,2026-05-13,Quest Complete,26
A23293,U0973,2024-10-15,Event Join,43
A23294,U0773,2025-06-24,Quest Complete,24
A23295,U1618,2025-10-24,Referral,43
A23296,U2795,2025-04-13,AMA Join,11
A23297,U2292,2025-12-19,AMA Join,30
A23298,U4016,2025-03-09,Quest Complete,34
A23299,U3121,2025-05-12,Quest Complete,22
A23300,U3116,2024-04-19,Quest Complete,50
A23301,U2843,2026-02-02,Event Join,10
A23302,U4836,2025-07-28,AMA Join,32
A23303,U4626,2025-10-11,Event Join,2
A23304,U0140,2025-03-30,Referral,14
A23305,U3506,2025-03-31,Event Join,9
A23306,U2133,2026-03-21,Quest Complete,20
A23307,U2167,2026-02-14,Event Join,9
A23308,U0208,2025-08-22,AMA Join,6
A23309,U4521,2025-12-28,Quest Complete,4
A23310,U0190,2025-02-06,Event Join,12
A23311,U2767,2025-06-05,Referral,7
A23312,U0710,2025-11-07,Referral,36
A23313,U1443,2025-04-01,Message,45
A23314,U0228,2024-11-04,AMA Join,48
A23315,U3875,2024-03-24,AMA Join,43
A23316,U1161,2025-09-29,Quest Complete,32
A23317,U1401,2025-05-09,Referral,15
A23318,U0842,2026-01-18,AMA Join,17
A23319,U2755,2024-04-15,Event Join,38
A23320,U2774,2024-10-12,Referral,25
A23321,U4671,2025-10-01,Quest Complete,10
A23322,U0793,2024-05-08,Message,32
A23323,U4683,2025-01-28,Event Join,14
A23324,U0460,2024-10-24,Quest Complete,13
A23325,U3643,2025-05-27,Event Join,31
A23326,U4062,2024-12-12,Quest Complete,14
A23327,U2991,2025-06-10,Quest Complete,21
A23328,U3323,2026-03-01,Event Join,33
A23329,U2603,2024-06-25,Quest Complete,28
A23330,U4850,2025-02-03,Event Join,41
A23331,U0345,2026-01-03,Referral,38
A23332,U2821,2025-02-09,Event Join,44
A23333,U3571,2025-03-26,Referral,37
A23334,U3140,2025-07-26,AMA Join,41
A23335,U0565,2025-09-20,AMA Join,46
A23336,U0469,2025-01-14,Referral,21
A23337,U4209,2024-10-07,Message,18
A23338,U0974,2025-02-20,Event Join,41
A23339,U3514,2024-04-26,Referral,34
A23340,U2331,2024-12-21,Quest Complete,35
A23341,U3688,2024-09-11,Quest Complete,8
A23342,U4866,2025-03-24,Message,30
A23343,U1752,2024-09-14,Message,21
A23344,U0232,2024-06-22,Message,7
A23345,U3523,2025-01-18,Event Join,24
A23346,U0517,2024-08-06,Message,32
A23347,U1014,2025-10-20,Referral,41
A23348,U2177,2025-11-12,Message,36
A23349,U1910,2026-04-22,Quest Complete,49
A23350,U1940,2024-12-25,Quest Complete,7
A23351,U3286,2025-08-08,Event Join,36
A23352,U3065,2025-06-25,Referral,2
A23353,U2281,2025-07-01,Quest Complete,5
A23354,U3753,2026-01-20,Quest Complete,9
A23355,U2602,2026-04-28,Quest Complete,1
A23356,U4048,2024-07-17,AMA Join,27
A23357,U1293,2025-03-07,AMA Join,42
A23358,U4131,2025-06-04,Event Join,49
A23359,U3583,2024-07-19,AMA Join,42
A23360,U4257,2025-12-21,AMA Join,4
A23361,U3369,2024-08-05,Message,24
A23362,U1462,2025-02-23,Message,50
A23363,U0697,2024-02-23,Quest Complete,40
A23364,U3812,2025-11-04,Quest Complete,40
A23365,U3279,2024-04-28,Event Join,18
A23366,U4452,2025-04-14,Event Join,49
A23367,U1289,2025-02-09,Quest Complete,36
A23368,U0241,2025-07-12,Message,39
A23369,U1142,2024-12-24,Quest Complete,6
A23370,U0428,2025-12-13,Message,45
A23371,U4627,2025-12-12,AMA Join,12
A23372,U1747,2025-01-03,Message,3
A23373,U1639,2024-08-19,Quest Complete,16
A23374,U2478,2026-01-06,Event Join,29
A23375,U4435,2024-10-17,Referral,9
A23376,U2655,2024-10-20,AMA Join,16
A23377,U4954,2025-05-18,AMA Join,20
A23378,U4670,2026-05-05,Referral,37
A23379,U2344,2024-11-05,Message,21
A23380,U1478,2025-06-19,Event Join,14
A23381,U4796,2025-07-10,Quest Complete,9
A23382,U0492,2025-01-14,Message,42
A23383,U1543,2025-07-29,Event Join,26
A23384,U3973,2024-05-28,Message,5
A23385,U4761,2025-07-27,Quest Complete,49
A23386,U3537,2024-06-07,Message,42
A23387,U2147,2025-03-08,Referral,35
A23388,U0759,2025-05-18,Referral,14
A23389,U1371,2026-02-19,Message,44
A23390,U4294,2025-10-02,Event Join,19
A23391,U3822,2025-10-03,Referral,13
A23392,U0802,2025-02-01,Referral,7
A23393,U4661,2025-12-28,Message,10
A23394,U2072,2025-08-04,Event Join,29
A23395,U3042,2024-01-13,Referral,38
A23396,U0512,2026-01-17,AMA Join,17
A23397,U3962,2024-12-06,AMA Join,23
A23398,U3289,2026-06-10,Message,22
A23399,U1137,2024-09-23,Message,29
A23400,U1330,2025-03-15,Event Join,49
A23401,U1040,2025-12-25,Message,42
A23402,U4847,2026-04-24,Quest Complete,45
A23403,U2843,2025-12-22,Referral,18
A23404,U0227,2025-09-08,Quest Complete,36
A23405,U1160,2026-01-11,Message,13
A23406,U0588,2024-09-09,Event Join,22
A23407,U4216,2026-01-07,Referral,19
A23408,U2368,2025-01-30,Message,50
A23409,U1612,2025-03-11,AMA Join,50
A23410,U1055,2025-10-17,Quest Complete,49
A23411,U1269,2025-11-26,Event Join,47
A23412,U0377,2024-08-11,Referral,18
A23413,U2935,2024-11-02,Referral,20
A23414,U2257,2025-04-18,AMA Join,9
A23415,U3225,2024-07-09,Quest Complete,47
A23416,U4399,2026-03-17,Quest Complete,44
A23417,U4881,2024-02-11,AMA Join,7
A23418,U4057,2024-09-02,Message,28
A23419,U4149,2025-10-15,Quest Complete,9
A23420,U1078,2024-12-09,AMA Join,29
A23421,U4941,2026-05-07,AMA Join,49
A23422,U4120,2025-05-16,Event Join,18
A23423,U4896,2025-08-17,Message,46
A23424,U4682,2025-10-31,Message,26
A23425,U4303,2025-07-28,Quest Complete,20
A23426,U2273,2024-11-16,AMA Join,5
A23427,U0248,2024-05-16,Referral,13
A23428,U2989,2025-08-09,Quest Complete,14
A23429,U3412,2025-05-27,Event Join,13
A23430,U1133,2025-08-15,Message,2
A23431,U4497,2025-08-02,Referral,17
A23432,U4605,2025-10-26,Event Join,29
A23433,U1258,2024-11-21,Event Join,12
A23434,U3257,2024-07-16,Quest Complete,16
A23435,U2734,2026-03-17,AMA Join,45
A23436,U0040,2025-02-14,Referral,30
A23437,U1912,2024-07-20,Event Join,34
A23438,U0658,2024-09-05,Referral,40
A23439,U2871,2025-03-13,AMA Join,11
A23440,U1078,2024-10-26,Event Join,50
A23441,U3066,2024-05-16,Event Join,2
A23442,U3917,2025-07-15,AMA Join,29
A23443,U2749,2025-07-20,Event Join,42
A23444,U2531,2025-03-27,Referral,1
A23445,U3530,2024-06-13,AMA Join,34
A23446,U4710,2024-07-04,Quest Complete,8
A23447,U0802,2025-03-02,Quest Complete,1
A23448,U4657,2025-02-17,Referral,32
A23449,U1229,2024-12-11,Quest Complete,47
A23450,U0194,2025-08-05,AMA Join,11
A23451,U3019,2025-11-22,Message,44
A23452,U0010,2025-12-19,AMA Join,47
A23453,U4800,2024-05-28,Message,47
A23454,U0109,2025-10-20,Message,41
A23455,U4055,2024-05-14,AMA Join,43
A23456,U0171,2025-12-26,AMA Join,4
A23457,U3686,2025-06-20,AMA Join,44
A23458,U3337,2026-03-12,Quest Complete,41
A23459,U1861,2026-01-01,Referral,20
A23460,U0261,2025-06-12,AMA Join,23
A23461,U3759,2024-08-06,Message,9
A23462,U4159,2025-07-24,Event Join,43
A23463,U2758,2024-06-10,AMA Join,35
A23464,U4873,2024-11-15,Quest Complete,25
A23465,U2148,2025-04-23,Referral,18
A23466,U2232,2025-02-09,AMA Join,27
A23467,U2141,2025-01-02,Referral,25
A23468,U3761,2026-02-19,Event Join,40
A23469,U1948,2025-08-08,Referral,37
A23470,U4688,2025-02-26,Referral,45
A23471,U0832,2025-08-11,Message,15
A23472,U0183,2025-10-26,Event Join,19
A23473,U4767,2024-10-11,Event Join,16
A23474,U2822,2025-02-17,AMA Join,39
A23475,U3290,2024-11-09,Quest Complete,32
A23476,U2873,2024-04-20,Quest Complete,21
A23477,U0262,2025-07-22,Event Join,10
A23478,U2383,2025-06-24,AMA Join,6
A23479,U1068,2026-04-18,Referral,34
A23480,U1825,2025-12-05,Quest Complete,7
A23481,U4119,2024-08-29,Quest Complete,26
A23482,U1656,2025-08-05,AMA Join,20
A23483,U0984,2025-06-12,Referral,3
A23484,U4457,2025-09-15,Message,7
A23485,U2848,2025-05-12,Event Join,47
A23486,U1032,2024-12-24,Quest Complete,33
A23487,U2545,2024-12-15,Event Join,39
A23488,U0634,2025-11-10,Quest Complete,1
A23489,U2015,2025-08-25,Event Join,43
A23490,U4341,2026-04-02,Message,5
A23491,U1747,2025-02-17,Event Join,3
A23492,U0191,2025-11-20,Event Join,42
A23493,U4428,2025-12-05,Quest Complete,26
A23494,U1232,2024-04-29,Message,12
A23495,U3135,2024-07-07,Quest Complete,44
A23496,U0136,2024-11-15,Event Join,39
A23497,U3075,2025-12-05,Quest Complete,23
A23498,U4336,2025-04-21,Event Join,7
A23499,U0115,2025-12-10,Referral,16
A23500,U3774,2025-12-20,Event Join,27
A23501,U4608,2026-02-07,Referral,14
A23502,U2936,2025-06-30,Event Join,43
A23503,U3520,2025-03-10,Event Join,28
A23504,U4577,2024-06-25,Message,22
A23505,U3790,2024-09-08,Referral,10
A23506,U3787,2026-01-08,AMA Join,4
A23507,U2617,2024-07-31,Event Join,32
A23508,U2784,2024-06-21,Message,22
A23509,U4141,2024-06-20,Quest Complete,29
A23510,U1980,2025-03-23,Event Join,43
A23511,U4788,2024-10-08,Message,11
A23512,U3193,2025-10-01,Referral,36
A23513,U4703,2025-08-27,AMA Join,15
A23514,U2695,2024-05-19,Event Join,7
A23515,U3671,2026-01-13,Quest Complete,32
A23516,U1941,2026-02-06,Quest Complete,38
A23517,U0957,2025-05-20,Referral,38
A23518,U4501,2024-03-29,Event Join,44
A23519,U3328,2025-12-23,Referral,7
A23520,U1071,2026-01-21,Referral,15
A23521,U2738,2024-08-23,AMA Join,49
A23522,U0451,2026-02-23,AMA Join,40
A23523,U3810,2025-10-29,Referral,15
A23524,U4192,2024-09-02,Message,45
A23525,U0360,2024-08-22,Referral,27
A23526,U1119,2024-08-18,Event Join,17
A23527,U2892,2024-09-23,Referral,28
A23528,U1854,2025-12-31,Quest Complete,13
A23529,U1762,2025-09-18,Message,30
A23530,U3990,2025-08-20,Referral,6
A23531,U1279,2024-10-07,Quest Complete,40
A23532,U4035,2024-10-11,Event Join,8
A23533,U2282,2025-04-04,Referral,10
A23534,U0816,2025-06-30,Referral,32
A23535,U0050,2025-10-03,Message,33
A23536,U2080,2024-11-21,Message,46
A23537,U2325,2025-11-17,Event Join,15
A23538,U4711,2025-09-19,Referral,44
A23539,U0401,2025-11-15,Event Join,2
A23540,U1181,2025-08-19,Event Join,5
A23541,U2424,2026-04-23,Message,38
A23542,U4250,2025-12-31,Referral,20
A23543,U3912,2025-03-31,Referral,35
A23544,U3510,2026-06-08,Event Join,43
A23545,U2940,2024-02-16,Message,31
A23546,U3692,2026-02-08,AMA Join,25
A23547,U0517,2024-08-02,Event Join,9
A23548,U1443,2025-01-12,Quest Complete,20
A23549,U2375,2025-06-01,Event Join,23
A23550,U4079,2025-04-19,AMA Join,11
A23551,U2436,2026-01-20,Event Join,33
A23552,U0831,2024-06-22,AMA Join,42
A23553,U3790,2024-07-10,Message,36
A23554,U4092,2024-02-29,Message,48
A23555,U2185,2024-03-27,Event Join,29
A23556,U1726,2026-02-16,Event Join,15
A23557,U4559,2025-11-03,Referral,37
A23558,U0179,2025-07-26,Message,2
A23559,U3525,2025-07-01,Referral,12
A23560,U1828,2024-08-15,Quest Complete,3
A23561,U0920,2024-05-15,AMA Join,35
A23562,U2207,2026-06-09,Event Join,17
A23563,U0370,2026-01-16,Referral,37
A23564,U1968,2025-07-22,Quest Complete,12
A23565,U3335,2026-02-01,AMA Join,7
A23566,U0199,2026-04-21,Event Join,4
A23567,U1062,2025-04-04,Message,1
A23568,U2634,2025-03-22,Quest Complete,28
A23569,U4365,2024-11-20,Message,18
A23570,U4735,2024-11-15,AMA Join,48
A23571,U0634,2025-12-10,Event Join,44
A23572,U3184,2025-07-23,Referral,2
A23573,U4029,2026-01-26,Event Join,18
A23574,U1061,2025-05-27,Message,25
A23575,U4331,2024-05-03,AMA Join,48
A23576,U0751,2025-10-13,Referral,11
A23577,U3852,2026-02-13,Event Join,37
A23578,U3369,2024-09-03,Event Join,35
A23579,U4408,2025-11-25,Quest Complete,26
A23580,U4127,2024-06-27,Message,35
A23581,U1588,2024-08-05,Event Join,49
A23582,U1102,2025-08-03,Event Join,5
A23583,U3853,2024-02-25,Message,10
A23584,U3268,2024-12-24,Event Join,37
A23585,U4950,2024-09-17,Message,23
A23586,U2216,2025-12-18,AMA Join,49
A23587,U4191,2026-01-13,Message,46
A23588,U2448,2025-07-21,AMA Join,30
A23589,U4018,2024-06-08,AMA Join,22
A23590,U4522,2025-11-27,Quest Complete,18
A23591,U4417,2024-10-21,Quest Complete,6
A23592,U1701,2025-05-13,AMA Join,34
A23593,U2961,2025-02-07,Quest Complete,4
A23594,U2093,2024-10-04,Quest Complete,7
A23595,U0825,2025-08-08,AMA Join,40
A23596,U1554,2025-09-06,Event Join,32
A23597,U2352,2025-11-01,Event Join,33
A23598,U1965,2024-06-02,Message,48
A23599,U0427,2025-04-10,Referral,28
A23600,U4672,2024-09-16,Quest Complete,8
A23601,U4064,2024-09-27,Quest Complete,37
A23602,U0135,2024-09-25,Event Join,33
A23603,U3157,2025-03-22,Referral,41
A23604,U2365,2025-04-28,Quest Complete,47
A23605,U2476,2025-08-31,Message,28
A23606,U1999,2026-01-01,Referral,22
A23607,U1034,2025-02-01,Quest Complete,30
A23608,U4144,2024-12-02,Referral,39
A23609,U1530,2024-07-05,AMA Join,47
A23610,U4020,2025-02-05,Event Join,40
A23611,U1789,2024-06-22,Event Join,14
A23612,U3671,2026-03-31,AMA Join,3
A23613,U0886,2024-09-12,Quest Complete,5
A23614,U3279,2024-09-29,Referral,37
A23615,U3729,2024-07-27,AMA Join,25
A23616,U3952,2024-08-31,AMA Join,35
A23617,U0197,2024-10-31,Quest Complete,8
A23618,U0639,2025-03-02,Event Join,47
A23619,U1904,2024-09-03,Event Join,9
A23620,U2199,2026-01-28,Quest Complete,35
A23621,U2634,2024-12-22,Quest Complete,48
A23622,U1512,2024-10-12,Message,44
A23623,U0168,2024-06-12,Quest Complete,6
A23624,U3749,2025-01-08,Message,36
A23625,U3219,2024-10-10,Event Join,35
A23626,U2719,2025-06-05,Message,30
A23627,U3846,2026-01-15,Quest Complete,8
A23628,U3023,2024-11-26,AMA Join,3
A23629,U1867,2025-01-16,Quest Complete,22
A23630,U3409,2024-09-24,Event Join,25
A23631,U0374,2024-10-26,Quest Complete,25
A23632,U4472,2024-06-13,Quest Complete,48
A23633,U3341,2024-06-10,Quest Complete,13
A23634,U4656,2026-05-06,Referral,43
A23635,U0276,2025-08-01,AMA Join,40
A23636,U2003,2024-11-27,AMA Join,12
A23637,U0479,2025-06-08,Message,19
A23638,U3487,2024-08-04,Message,4
A23639,U1461,2025-09-04,Quest Complete,39
A23640,U4818,2026-05-24,Referral,12
A23641,U0844,2025-07-30,Event Join,42
A23642,U2520,2024-12-15,Quest Complete,37
A23643,U2564,2025-03-19,Quest Complete,47
A23644,U3652,2024-06-21,Message,12
A23645,U3820,2024-09-24,AMA Join,22
A23646,U2938,2025-03-30,Referral,48
A23647,U0063,2024-05-06,Quest Complete,41
A23648,U2659,2025-02-26,Event Join,39
A23649,U2625,2025-03-04,Message,12
A23650,U3312,2025-07-17,AMA Join,38
A23651,U3964,2025-01-19,Referral,9
A23652,U3618,2025-05-08,AMA Join,2
A23653,U2504,2024-02-06,AMA Join,14
A23654,U2290,2026-01-23,Message,48
A23655,U1452,2024-10-21,Event Join,31
A23656,U3919,2024-05-01,Message,43
A23657,U4379,2026-03-09,Event Join,4
A23658,U2468,2025-03-02,Event Join,39
A23659,U2598,2025-08-09,Message,6
A23660,U0427,2025-05-24,Referral,10
A23661,U2630,2024-11-23,AMA Join,13
A23662,U2380,2025-09-06,Referral,28
A23663,U0705,2024-07-28,Referral,16
A23664,U3169,2024-08-02,AMA Join,50
A23665,U2309,2024-07-12,Referral,15
A23666,U1346,2025-05-16,AMA Join,36
A23667,U4283,2024-04-23,Message,46
A23668,U1981,2024-11-20,AMA Join,16
A23669,U0603,2025-06-20,AMA Join,16
A23670,U3368,2024-07-17,Quest Complete,48
A23671,U0003,2024-03-16,Quest Complete,5
A23672,U4918,2024-07-13,Message,19
A23673,U4202,2024-11-04,Quest Complete,5
A23674,U4547,2025-02-14,Event Join,24
A23675,U4411,2025-10-04,Message,43
A23676,U4434,2024-10-24,Referral,7
A23677,U4335,2024-11-19,Message,42
A23678,U1676,2024-11-23,Message,26
A23679,U2075,2024-11-13,Referral,39
A23680,U3848,2024-07-14,AMA Join,38
A23681,U3340,2025-05-02,AMA Join,16
A23682,U1784,2024-04-01,Referral,32
A23683,U0331,2024-07-30,Referral,46
A23684,U4923,2026-02-05,Referral,38
A23685,U0880,2025-06-01,AMA Join,3
A23686,U1270,2024-06-26,Message,44
A23687,U4611,2025-07-30,Referral,34
A23688,U4304,2024-09-08,Message,1
A23689,U4454,2025-04-01,AMA Join,15
A23690,U4650,2024-07-09,AMA Join,42
A23691,U3087,2026-04-04,Quest Complete,20
A23692,U1703,2025-03-08,Referral,16
A23693,U3952,2024-09-03,Message,40
A23694,U0469,2024-11-29,Event Join,8
A23695,U3889,2025-11-22,Referral,35
A23696,U3123,2024-12-24,Event Join,49
A23697,U0480,2025-03-02,Event Join,10
A23698,U0868,2026-02-04,AMA Join,32
A23699,U1751,2024-10-03,AMA Join,18
A23700,U3312,2025-07-17,Event Join,6
A23701,U4652,2025-01-07,Referral,22
A23702,U1426,2025-11-28,Event Join,31
A23703,U2861,2026-01-09,Message,10
A23704,U1556,2024-05-28,Referral,9
A23705,U0573,2025-10-14,AMA Join,6
A23706,U1697,2025-02-24,Referral,5
A23707,U2964,2025-08-27,Quest Complete,5
A23708,U1500,2025-10-04,Message,1
A23709,U2178,2025-03-25,AMA Join,48
A23710,U1334,2024-10-13,Quest Complete,50
A23711,U4786,2026-01-19,AMA Join,16
A23712,U1116,2025-05-11,Message,2
A23713,U4838,2025-07-14,AMA Join,20
A23714,U4837,2025-05-05,Event Join,3
A23715,U3344,2024-12-12,Referral,44
A23716,U1302,2025-12-20,AMA Join,7
A23717,U4540,2025-07-04,Quest Complete,49
A23718,U4902,2024-10-29,Quest Complete,36
A23719,U4222,2025-02-09,Event Join,5
A23720,U4825,2026-02-17,Quest Complete,30
A23721,U4607,2026-04-19,Referral,40
A23722,U1197,2024-07-01,Message,45
A23723,U1817,2025-09-28,Quest Complete,41
A23724,U2766,2025-12-09,Quest Complete,45
A23725,U3700,2026-01-27,Referral,27
A23726,U1841,2024-04-09,Message,20
A23727,U1383,2025-06-02,Referral,32
A23728,U1623,2026-01-11,Referral,41
A23729,U1557,2024-04-19,Message,6
A23730,U0739,2026-04-21,Event Join,5
A23731,U4245,2024-07-12,Message,34
A23732,U0290,2025-08-14,Event Join,38
A23733,U2158,2024-10-18,AMA Join,14
A23734,U2968,2024-12-05,Quest Complete,23
A23735,U0962,2025-08-29,Message,31
A23736,U4464,2024-08-08,Referral,11
A23737,U0448,2024-05-03,Message,21
A23738,U2842,2025-10-12,Referral,33
A23739,U3980,2025-04-20,Message,20
A23740,U1440,2026-02-05,Quest Complete,2
A23741,U2087,2025-05-15,Event Join,27
A23742,U2514,2026-02-09,Message,24
A23743,U3029,2024-03-13,Referral,20
A23744,U4322,2025-10-20,Referral,48
A23745,U0735,2025-09-29,Message,31
A23746,U3715,2025-10-21,Event Join,9
A23747,U2492,2025-07-02,Event Join,31
A23748,U0987,2024-10-17,Message,34
A23749,U3743,2025-03-10,Referral,35
A23750,U4154,2024-08-02,Event Join,9
A23751,U1283,2025-05-06,AMA Join,11
A23752,U0823,2025-05-18,Referral,17
A23753,U4378,2024-06-17,Message,15
A23754,U4356,2024-05-28,AMA Join,21
A23755,U4532,2025-10-30,Message,12
A23756,U3461,2024-11-07,Message,4
A23757,U1436,2026-01-03,Quest Complete,48
A23758,U2550,2024-11-30,Message,2
A23759,U0352,2024-12-25,AMA Join,14
A23760,U1765,2025-10-21,Referral,9
A23761,U4952,2025-04-21,Event Join,2
A23762,U1232,2024-05-20,AMA Join,30
A23763,U2486,2025-11-01,Message,48
A23764,U1448,2024-06-13,Quest Complete,4
A23765,U2347,2025-04-28,Referral,13
A23766,U0071,2025-03-07,Referral,26
A23767,U4748,2024-10-16,Event Join,7
A23768,U1844,2025-10-30,Message,20
A23769,U1221,2024-10-16,Event Join,18
A23770,U1406,2025-10-19,Event Join,38
A23771,U4077,2024-08-18,Referral,37
A23772,U0324,2025-09-28,Event Join,23
A23773,U1607,2025-03-19,Event Join,29
A23774,U3880,2024-05-09,Quest Complete,41
A23775,U2915,2025-02-17,AMA Join,13
A23776,U0235,2024-04-29,Message,18
A23777,U3541,2025-03-15,AMA Join,3
A23778,U0682,2025-10-20,Event Join,36
A23779,U4083,2024-05-25,Referral,8
A23780,U1292,2026-03-19,Referral,23
A23781,U3682,2026-02-19,Event Join,1
A23782,U2174,2024-07-07,AMA Join,39
A23783,U4825,2025-11-07,Event Join,35
A23784,U0707,2025-12-16,Message,47
A23785,U3063,2025-05-29,Referral,18
A23786,U4878,2025-07-29,Message,37
A23787,U1548,2025-05-02,Event Join,50
A23788,U4058,2024-07-23,Quest Complete,13
A23789,U0731,2024-11-14,AMA Join,5
A23790,U4431,2025-05-19,Referral,14
A23791,U2646,2025-11-25,Referral,25
A23792,U4891,2026-02-16,Event Join,26
A23793,U2240,2025-12-06,Event Join,43
A23794,U0700,2025-11-30,AMA Join,9
A23795,U4833,2024-02-21,Referral,2
A23796,U4073,2024-12-26,AMA Join,35
A23797,U3718,2024-09-07,Event Join,49
A23798,U2233,2025-09-23,Referral,45
A23799,U0404,2024-11-23,Quest Complete,39
A23800,U3796,2024-11-10,Message,14
A23801,U4796,2025-08-06,Event Join,26
A23802,U4521,2025-12-03,Message,35
A23803,U4589,2024-09-16,Event Join,39
A23804,U0616,2025-07-09,Event Join,28
A23805,U0462,2024-07-29,AMA Join,3
A23806,U0775,2024-04-16,Event Join,3
A23807,U4289,2024-10-13,Referral,33
A23808,U0797,2024-03-10,Event Join,2
A23809,U2060,2025-08-19,Quest Complete,29
A23810,U4047,2024-10-12,Quest Complete,41
A23811,U4305,2024-02-19,Message,48
A23812,U1200,2024-12-19,Referral,47
A23813,U4487,2024-08-20,Message,29
A23814,U3721,2024-03-10,Event Join,39
A23815,U4548,2024-06-26,Quest Complete,13
A23816,U1235,2024-04-11,Message,24
A23817,U0898,2025-12-04,AMA Join,42
A23818,U3385,2024-05-09,Referral,30
A23819,U1353,2025-10-14,AMA Join,7
A23820,U1362,2025-05-18,Event Join,9
A23821,U2563,2025-11-26,Quest Complete,7
A23822,U4643,2024-11-26,AMA Join,17
A23823,U4221,2024-11-10,Message,3
A23824,U2491,2024-07-27,Event Join,37
A23825,U4555,2025-03-03,Quest Complete,46
A23826,U2692,2025-03-29,Referral,6
A23827,U1138,2026-01-19,AMA Join,22
A23828,U1280,2025-04-21,Message,12
A23829,U1693,2025-09-01,Referral,31
