user_id,join_date,source,country,wallet_connected
U3163,24-01-2025,Twitter,Germany,Yes
U3164,28-03-2024,Discord Invite,USA,Yes
U3165,25-09-2025,Twitter,Singapore,No
U3166,29-10-2024,Discord Invite,India,No
U3167,09-09-2024,Ambassador Program,Philippines,Yes
U3168,31-12-2025,Twitter,Singapore,Yes
U3169,16-03-2024,Event,Canada,No
U3170,25-03-2024,Discord Invite,USA,Yes
U3171,01-10-2024,Referral,Australia,No
U3172,06-06-2024,Twitter,Australia,Yes
U3173,24-01-2025,Twitter,India,Yes
U3174,29-12-2025,Twitter,Germany,Yes
U3175,11-10-2025,Twitter,Brazil,Yes
U3176,06-06-2024,Twitter,Canada,Yes
U3177,02-02-2025,Referral,Australia,Yes
U3178,20-11-2024,Ambassador Program,India,Yes
U3179,04-01-2025,Event,India,Yes
U3180,19-04-2024,Referral,Nigeria,Yes
U3181,03-04-2024,Twitter,Germany,No
U3182,06-01-2024,Twitter,Singapore,Yes
U3183,11-11-2024,Twitter,Brazil,Yes
U3184,31-03-2025,Twitter,Nigeria,Yes
U3185,03-01-2025,Discord Invite,Australia,Yes
U3186,03-10-2024,Discord Invite,Brazil,No
U3187,14-04-2024,Discord Invite,USA,Yes
U3188,15-05-2024,Discord Invite,Germany,No
U3189,30-03-2024,Event,Australia,Yes
U3190,10-07-2024,Event,India,Yes
U3191,17-03-2025,Twitter,Australia,Yes
U3192,04-04-2025,Ambassador Program,Philippines,No
U3193,24-07-2025,Ambassador Program,UK,No
U3194,22-07-2025,Twitter,UK,Yes
U3195,08-06-2025,Discord Invite,Australia,No
U3196,21-02-2025,Discord Invite,Philippines,Yes
U3197,15-04-2024,Ambassador Program,Australia,No
U3198,27-01-2024,Ambassador Program,UK,Yes
U3199,01-04-2024,Twitter,Nigeria,Yes
U3200,28-12-2024,Discord Invite,USA,Yes
U3201,21-07-2025,Referral,UK,No
U3202,05-04-2024,Discord Invite,USA,No
U3203,03-09-2025,Twitter,India,No
U3204,04-09-2025,Ambassador Program,USA,No
U3205,28-11-2024,Referral,Nigeria,Yes
U3206,29-01-2025,Event,Philippines,No
U3207,13-01-2024,Ambassador Program,USA,No
U3208,25-10-2024,Event,Brazil,Yes
U3209,27-02-2025,Discord Invite,Singapore,Yes
U3210,01-02-2025,Referral,UK,Yes
U3211,27-03-2024,Twitter,Philippines,No
U3212,26-07-2025,Referral,Canada,No
U3213,05-09-2024,Twitter,India,No
U3214,08-08-2025,Referral,Singapore,No
U3215,17-06-2025,Twitter,Brazil,No
U3216,22-06-2024,Twitter,Germany,No
U3217,02-12-2025,Twitter,Nigeria,No
U3218,24-01-2025,Twitter,Australia,Yes
U3219,22-06-2024,Event,Singapore,Yes
U3220,22-05-2024,Event,Philippines,Yes
U3221,02-10-2024,Discord Invite,Philippines,No
U3222,04-11-2024,Twitter,Philippines,Yes
U3223,01-10-2024,Twitter,India,Yes
U3224,19-05-2025,Twitter,USA,Yes
U3225,29-05-2024,Twitter,UK,Yes
U3226,05-03-2024,Ambassador Program,Germany,Yes
U3227,20-06-2024,Twitter,Australia,Yes
U3228,21-03-2025,Discord Invite,Philippines,Yes
U3229,09-10-2024,Twitter,Australia,Yes
U3230,07-03-2025,Twitter,Canada,Yes
U3231,02-11-2024,Discord Invite,India,Yes
U3232,10-05-2025,Referral,Philippines,Yes
U3233,19-03-2024,Twitter,Canada,Yes
U3234,04-01-2025,Twitter,Germany,Yes
U3235,14-09-2024,Discord Invite,Germany,Yes
U3236,09-09-2024,Twitter,UK,No
U3237,02-10-2025,Twitter,Brazil,Yes
U3238,22-05-2025,Ambassador Program,UK,Yes
U3239,31-08-2025,Referral,USA,Yes
U3240,23-09-2025,Referral,Australia,Yes
U3241,19-07-2024,Discord Invite,Nigeria,Yes
U3242,13-04-2025,Discord Invite,Germany,Yes
U3243,19-04-2024,Discord Invite,Nigeria,Yes
U3244,18-05-2024,Referral,India,Yes
U3245,07-11-2024,Event,Singapore,Yes
U3246,07-01-2024,Twitter,Philippines,No
U3247,09-02-2025,Discord Invite,India,Yes
U3248,06-12-2024,Discord Invite,Germany,No
U3249,27-09-2025,Ambassador Program,Canada,Yes
U3250,24-01-2025,Referral,Australia,Yes
U3251,03-12-2024,Discord Invite,Nigeria,Yes
U3252,26-03-2025,Twitter,UK,No
U3253,08-12-2024,Referral,Singapore,Yes
U3254,16-03-2025,Twitter,Brazil,Yes
U3255,28-10-2025,Twitter,India,Yes
U3256,31-08-2025,Twitter,Brazil,Yes
U3257,19-05-2024,Referral,Nigeria,No
U3258,03-11-2024,Twitter,Nigeria,Yes
U3259,24-11-2024,Discord Invite,Philippines,Yes
U3260,09-09-2025,Ambassador Program,Canada,Yes
U3261,12-12-2025,Twitter,Canada,Yes
U3262,24-07-2024,Discord Invite,USA,Yes
U3263,05-05-2025,Discord Invite,UK,Yes
U3264,17-11-2024,Twitter,Germany,Yes
U3265,30-06-2024,Event,Germany,No
U3266,11-02-2025,Twitter,Nigeria,Yes
U3267,22-11-2024,Discord Invite,India,No
U3268,25-10-2024,Referral,Australia,Yes
U3269,12-12-2025,Referral,Germany,Yes
U3270,10-10-2025,Referral,Germany,Yes
U3271,17-05-2025,Twitter,India,No
U3272,12-08-2025,Twitter,UK,Yes
U3273,05-09-2024,Event,Singapore,Yes
U3274,29-11-2024,Discord Invite,Canada,Yes
U3275,20-01-2025,Event,Philippines,No
U3276,14-10-2024,Event,Philippines,Yes
U3277,06-02-2025,Event,Philippines,Yes
U3278,08-01-2025,Discord Invite,India,Yes
U3279,26-04-2024,Twitter,Philippines,No
U3280,31-07-2025,Event,Nigeria,No
U3281,23-07-2024,Discord Invite,USA,Yes
U3282,29-08-2025,Twitter,India,Yes
U3283,12-07-2025,Ambassador Program,India,No
U3284,03-07-2024,Ambassador Program,Canada,No
U3285,29-11-2025,Discord Invite,Philippines,Yes
U3286,17-07-2025,Twitter,Brazil,No
U3287,28-01-2024,Discord Invite,Singapore,Yes
U3288,17-04-2025,Event,USA,Yes
U3289,26-12-2025,Ambassador Program,India,No
U3290,02-08-2024,Twitter,USA,Yes
U3291,24-03-2025,Twitter,India,No
U3292,25-10-2024,Ambassador Program,UK,Yes
U3293,10-12-2025,Discord Invite,Canada,Yes
U3294,11-03-2024,Discord Invite,Nigeria,No
U3295,22-02-2025,Ambassador Program,UK,Yes
U3296,20-11-2025,Twitter,Australia,Yes
U3297,26-05-2025,Referral,Philippines,No
U3298,22-05-2024,Twitter,Australia,Yes
U3299,10-10-2025,Discord Invite,Singapore,Yes
U3300,06-11-2024,Event,Brazil,No
U3301,04-09-2024,Discord Invite,Nigeria,Yes
U3302,15-09-2024,Ambassador Program,UK,No
U3303,05-11-2025,Referral,USA,No
U3304,06-06-2024,Twitter,USA,Yes
U3305,09-03-2025,Twitter,Singapore,Yes
U3306,21-01-2025,Discord Invite,India,No
U3307,16-03-2024,Discord Invite,USA,Yes
U3308,04-04-2025,Twitter,Philippines,Yes
U3309,04-09-2025,Discord Invite,Brazil,Yes
U3310,05-05-2025,Discord Invite,Canada,Yes
U3311,19-08-2025,Event,Philippines,Yes
U3312,14-02-2025,Referral,Brazil,No
U3313,01-07-2025,Event,Singapore,No
U3314,02-06-2025,Twitter,Philippines,Yes
U3315,09-12-2025,Twitter,Canada,Yes
U3316,04-03-2025,Referral,Canada,Yes
U3317,10-07-2025,Discord Invite,Germany,Yes
U3318,07-02-2024,Twitter,India,No
U3319,03-01-2025,Event,Singapore,No
U3320,19-12-2025,Event,Philippines,No
U3321,03-07-2025,Discord Invite,Nigeria,Yes
U3322,31-08-2025,Twitter,Nigeria,Yes
U3323,15-10-2025,Event,Singapore,Yes
U3324,28-03-2024,Referral,Philippines,Yes
U3325,21-04-2024,Event,UK,Yes
U3326,11-09-2024,Event,UK,No
U3327,04-11-2025,Event,India,No
U3328,11-11-2025,Discord Invite,Philippines,No
U3329,29-12-2024,Twitter,Canada,No
U3330,19-06-2024,Referral,USA,Yes
U3331,24-10-2025,Referral,Nigeria,Yes
U3332,19-09-2025,Event,Philippines,Yes
U3333,15-02-2024,Twitter,Philippines,Yes
U3334,30-07-2025,Twitter,USA,Yes
U3335,22-10-2025,Ambassador Program,USA,No
U3336,24-11-2025,Event,Brazil,Yes
U3337,24-10-2025,Ambassador Program,Germany,Yes
U3338,13-02-2025,Event,India,Yes
U3339,05-12-2024,Referral,Nigeria,Yes
U3340,16-03-2025,Referral,USA,Yes
U3341,18-04-2024,Ambassador Program,UK,Yes
U3342,11-01-2024,Referral,Singapore,Yes
U3343,10-04-2024,Referral,UK,No
U3344,21-09-2024,Twitter,Brazil,Yes
U3345,15-08-2024,Discord Invite,Brazil,Yes
U3346,06-06-2025,Event,USA,Yes
U3347,15-06-2025,Twitter,Brazil,No
U3348,25-07-2025,Twitter,Canada,Yes
U3349,17-08-2025,Twitter,Australia,No
U3350,05-12-2025,Twitter,Philippines,No
U3351,12-08-2025,Twitter,Philippines,No
U3352,14-08-2024,Discord Invite,USA,Yes
U3353,01-04-2025,Ambassador Program,Brazil,Yes
U3354,18-01-2025,Discord Invite,Singapore,Yes
U3355,04-02-2025,Twitter,Canada,Yes
U3356,19-04-2025,Twitter,India,Yes
U3357,26-11-2025,Referral,Brazil,No
U3358,25-08-2025,Discord Invite,Canada,No
U3359,08-12-2025,Event,Germany,Yes
U3360,27-05-2025,Referral,India,Yes
U3361,03-06-2024,Event,Philippines,No
U3362,19-12-2024,Twitter,Germany,Yes
U3363,26-01-2024,Referral,USA,Yes
U3364,09-05-2025,Twitter,Nigeria,Yes
U3365,17-04-2024,Ambassador Program,USA,No
U3366,29-10-2024,Referral,Singapore,Yes
U3367,01-03-2025,Twitter,Canada,No
U3368,28-03-2024,Twitter,Nigeria,Yes
U3369,28-04-2024,Twitter,India,Yes
U3370,25-05-2024,Referral,India,Yes
U3371,22-12-2024,Twitter,Germany,Yes
U3372,15-11-2024,Referral,Singapore,Yes
U3373,17-12-2024,Twitter,Philippines,Yes
U3374,11-04-2025,Referral,Brazil,No
U3375,30-07-2024,Event,Brazil,Yes
U3376,17-06-2025,Event,Nigeria,No
U3377,09-05-2025,Event,Singapore,No
U3378,22-12-2024,Twitter,Singapore,No
U3379,02-05-2025,Twitter,India,No
U3380,09-04-2024,Referral,Philippines,Yes
U3381,24-03-2025,Discord Invite,Canada,Yes
U3382,14-12-2025,Discord Invite,Philippines,No
U3383,08-04-2025,Twitter,UK,No
U3384,22-11-2024,Twitter,Singapore,No
U3385,09-03-2024,Twitter,USA,Yes
U3386,03-11-2024,Ambassador Program,Australia,Yes
U3387,15-02-2024,Twitter,Singapore,Yes
U3388,28-12-2025,Referral,Nigeria,No
U3389,27-04-2024,Twitter,USA,Yes
U3390,24-01-2024,Referral,Nigeria,Yes
U3391,17-12-2024,Twitter,Germany,Yes
U3392,25-10-2025,Ambassador Program,Australia,Yes
U3393,21-04-2024,Ambassador Program,Australia,Yes
U3394,24-11-2025,Twitter,India,No
U3395,17-06-2024,Ambassador Program,Singapore,No
U3396,06-09-2024,Ambassador Program,India,Yes
U3397,12-06-2025,Event,Brazil,Yes
U3398,27-06-2024,Event,Nigeria,No
U3399,19-07-2025,Twitter,UK,Yes
U3400,12-06-2024,Referral,UK,No
U3401,04-12-2024,Twitter,Brazil,Yes
U3402,27-07-2025,Twitter,Germany,Yes
U3403,12-03-2025,Ambassador Program,UK,Yes
U3404,18-04-2025,Twitter,Nigeria,No
U3405,25-08-2024,Event,UK,Yes
U3406,18-02-2025,Event,Brazil,Yes
U3407,06-10-2025,Ambassador Program,USA,Yes
U3408,07-07-2024,Ambassador Program,India,Yes
U3409,09-07-2024,Twitter,Canada,Yes
U3410,17-10-2025,Twitter,Nigeria,Yes
U3411,04-11-2025,Discord Invite,India,Yes
U3412,18-03-2025,Twitter,Australia,Yes
U3413,09-02-2025,Twitter,Philippines,Yes
U3414,30-01-2024,Discord Invite,UK,Yes
U3415,20-09-2025,Event,UK,Yes
U3416,21-07-2024,Referral,Germany,Yes
U3417,05-04-2025,Twitter,India,Yes
U3418,29-08-2025,Referral,Philippines,Yes
U3419,15-03-2025,Twitter,UK,Yes
U3420,02-02-2025,Twitter,Australia,Yes
U3421,05-01-2024,Event,Germany,Yes
U3422,22-12-2025,Referral,India,Yes
U3423,07-08-2024,Event,Germany,Yes
U3424,29-07-2024,Twitter,India,No
U3425,12-10-2024,Event,Singapore,No
U3426,21-12-2025,Referral,Singapore,Yes
U3427,05-03-2024,Referral,Brazil,Yes
U3428,14-08-2025,Referral,Nigeria,No
U3429,14-04-2024,Ambassador Program,Germany,No
U3430,03-07-2025,Referral,Brazil,Yes
U3431,10-07-2024,Referral,Germany,Yes
U3432,09-01-2025,Ambassador Program,UK,Yes
U3433,29-11-2024,Event,Canada,Yes
U3434,20-07-2024,Discord Invite,Germany,Yes
U3435,13-04-2025,Event,UK,Yes
U3436,26-04-2024,Discord Invite,Philippines,No
U3437,25-09-2024,Twitter,Singapore,Yes
U3438,17-11-2025,Referral,Brazil,Yes
U3439,16-05-2025,Ambassador Program,Canada,Yes
U3440,24-06-2025,Ambassador Program,Australia,Yes
U3441,16-10-2025,Twitter,Singapore,Yes
U3442,16-11-2024,Discord Invite,Brazil,Yes
U3443,03-09-2025,Twitter,Canada,Yes
U3444,01-02-2025,Ambassador Program,Australia,Yes
U3445,17-09-2025,Ambassador Program,USA,No
U3446,05-02-2025,Referral,UK,Yes
U3447,24-08-2025,Event,USA,Yes
U3448,26-04-2024,Event,UK,Yes
U3449,22-12-2024,Referral,India,Yes
U3450,26-12-2024,Twitter,Nigeria,Yes
U3451,13-04-2025,Discord Invite,Canada,Yes
U3452,24-09-2025,Referral,USA,Yes
U3453,25-06-2024,Referral,Nigeria,Yes
U3454,20-11-2025,Discord Invite,Canada,No
U3455,23-12-2025,Ambassador Program,Brazil,Yes
U3456,31-10-2024,Twitter,India,Yes
U3457,21-09-2025,Discord Invite,Brazil,Yes
U3458,27-08-2025,Referral,UK,No
U3459,27-03-2024,Referral,Nigeria,Yes
U3460,19-11-2025,Referral,Canada,Yes
U3461,17-05-2024,Twitter,Germany,No
U3462,16-11-2024,Twitter,Nigeria,Yes
U3463,30-04-2024,Referral,Philippines,Yes
U3464,01-09-2024,Referral,Australia,Yes
U3465,08-11-2024,Twitter,USA,No
U3466,29-04-2024,Event,Canada,No
U3467,06-07-2024,Discord Invite,Singapore,No
U3468,17-01-2025,Referral,Singapore,No
U3469,11-12-2025,Event,Australia,No
U3470,24-05-2024,Twitter,UK,Yes
U3471,07-06-2025,Twitter,Nigeria,No
U3472,01-02-2025,Event,Nigeria,Yes
U3473,04-03-2025,Referral,Singapore,Yes
U3474,02-09-2025,Referral,Nigeria,Yes
U3475,21-05-2024,Event,Australia,Yes
U3476,11-08-2025,Event,Nigeria,No
U3477,27-01-2025,Ambassador Program,UK,Yes
U3478,09-03-2025,Discord Invite,USA,Yes
U3479,09-07-2024,Discord Invite,Philippines,Yes
U3480,13-05-2025,Discord Invite,USA,No
U3481,12-10-2025,Twitter,Philippines,Yes
U3482,04-07-2025,Referral,Germany,Yes
U3483,11-12-2025,Twitter,USA,Yes
U3484,22-10-2025,Ambassador Program,Australia,Yes
U3485,26-06-2024,Referral,India,Yes
U3486,22-07-2025,Referral,Germany,Yes
U3487,19-06-2024,Discord Invite,Philippines,No
U3488,16-05-2025,Twitter,Philippines,Yes
U3489,22-10-2024,Twitter,Germany,Yes
U3490,23-05-2024,Discord Invite,Philippines,Yes
U3491,10-07-2024,Twitter,Canada,Yes
U3492,18-11-2024,Referral,India,Yes
U3493,06-04-2025,Ambassador Program,Australia,Yes
U3494,26-09-2025,Ambassador Program,Canada,Yes
U3495,24-02-2024,Referral,Philippines,No
U3496,02-01-2025,Twitter,USA,Yes
U3497,10-01-2024,Ambassador Program,Canada,Yes
U3498,11-05-2025,Ambassador Program,USA,Yes
U3499,19-05-2024,Twitter,Germany,Yes
U3500,18-07-2024,Event,Nigeria,Yes
U3501,28-01-2025,Twitter,Brazil,Yes
U3502,29-07-2025,Event,Philippines,No
U3503,01-06-2025,Ambassador Program,Brazil,Yes
U3504,30-10-2025,Twitter,India,Yes
U3505,21-05-2025,Ambassador Program,USA,No
U3506,22-02-2025,Referral,Canada,Yes
U3507,02-12-2025,Ambassador Program,Brazil,No
U3508,18-05-2025,Discord Invite,UK,Yes
U3509,01-03-2025,Event,Philippines,Yes
U3510,28-12-2025,Twitter,Brazil,Yes
U3511,30-03-2025,Twitter,Canada,No
U3512,15-05-2025,Twitter,Canada,No
U3513,20-06-2024,Ambassador Program,India,Yes
U3514,25-03-2024,Event,Singapore,Yes
U3515,01-08-2025,Ambassador Program,Australia,Yes
U3516,01-02-2024,Ambassador Program,UK,Yes
U3517,13-08-2024,Twitter,Brazil,Yes
U3518,26-10-2024,Discord Invite,Australia,Yes
U3519,03-02-2024,Twitter,UK,Yes
U3520,08-10-2024,Twitter,Singapore,Yes
U3521,18-08-2024,Twitter,Brazil,Yes
U3522,04-07-2025,Discord Invite,UK,No
U3523,22-10-2024,Twitter,Australia,No
U3524,21-06-2024,Twitter,USA,Yes
U3525,13-04-2025,Twitter,Canada,No
U3526,02-08-2025,Twitter,Nigeria,Yes
U3527,22-05-2025,Ambassador Program,Germany,No
U3528,16-07-2025,Event,Philippines,Yes
U3529,07-06-2025,Ambassador Program,Nigeria,Yes
U3530,25-04-2024,Discord Invite,Brazil,No
U3531,09-08-2025,Twitter,Brazil,Yes
U3532,26-04-2024,Event,UK,No
U3533,01-10-2024,Twitter,Canada,No
U3534,10-07-2025,Twitter,Singapore,No
U3535,10-01-2025,Twitter,India,Yes
U3536,09-07-2025,Twitter,UK,Yes
U3537,12-02-2024,Twitter,India,Yes
U3538,27-03-2025,Discord Invite,Germany,No
U3539,13-07-2025,Referral,Australia,Yes
U3540,11-08-2024,Twitter,UK,Yes
U3541,11-03-2025,Twitter,Germany,Yes
U3542,14-04-2024,Event,Philippines,Yes
U3543,31-10-2025,Twitter,UK,Yes
U3544,10-09-2024,Twitter,Canada,Yes
U3545,31-10-2024,Ambassador Program,Canada,No
U3546,03-02-2024,Twitter,Brazil,Yes
U3547,05-04-2025,Twitter,Philippines,No
U3548,26-09-2024,Discord Invite,Brazil,Yes
U3549,22-12-2024,Twitter,India,Yes
U3550,30-03-2024,Referral,Nigeria,Yes
U3551,25-03-2025,Event,Singapore,Yes
U3552,30-04-2024,Twitter,Philippines,Yes
U3553,30-08-2024,Referral,Australia,No
U3554,02-08-2024,Discord Invite,Singapore,Yes
U3555,25-08-2025,Twitter,Singapore,Yes
U3556,06-12-2025,Referral,USA,Yes
U3557,25-12-2024,Twitter,UK,No
U3558,28-12-2025,Discord Invite,Australia,Yes
U3559,16-09-2025,Twitter,Philippines,Yes
U3560,09-10-2025,Discord Invite,Brazil,Yes
U3561,14-03-2025,Twitter,India,No
U3562,18-06-2024,Event,UK,Yes
U3563,22-09-2025,Twitter,USA,Yes
U3564,22-05-2024,Discord Invite,India,Yes
U3565,30-07-2024,Discord Invite,Philippines,No
U3566,30-07-2024,Event,Nigeria,Yes
U3567,01-03-2024,Referral,Singapore,No
U3568,06-08-2025,Referral,USA,Yes
U3569,25-12-2024,Event,India,Yes
U3570,29-06-2025,Ambassador Program,Brazil,Yes
U3571,14-10-2024,Twitter,USA,No
U3572,03-09-2025,Discord Invite,India,Yes
U3573,05-07-2025,Event,USA,No
U3574,21-06-2024,Ambassador Program,Brazil,Yes
U3575,27-11-2024,Ambassador Program,Brazil,No
U3576,21-12-2025,Discord Invite,Australia,Yes
U3577,26-10-2024,Twitter,Canada,Yes
U3578,23-10-2024,Discord Invite,Singapore,Yes
U3579,09-08-2025,Event,UK,Yes
U3580,30-09-2024,Discord Invite,UK,Yes
U3581,10-06-2025,Discord Invite,Philippines,Yes
U3582,26-11-2025,Event,Germany,Yes
U3583,07-04-2024,Discord Invite,Philippines,Yes
U3584,18-05-2024,Ambassador Program,Germany,Yes
U3585,25-02-2025,Discord Invite,USA,Yes
U3586,01-03-2024,Twitter,Germany,Yes
U3587,10-10-2024,Discord Invite,Canada,Yes
U3588,02-11-2025,Event,Canada,Yes
U3589,09-05-2024,Twitter,Singapore,Yes
U3590,19-12-2025,Twitter,India,No
U3591,15-05-2024,Ambassador Program,UK,No
U3592,12-09-2024,Twitter,Singapore,Yes
U3593,29-05-2024,Referral,Canada,Yes
U3594,29-12-2025,Referral,India,Yes
U3595,25-11-2024,Discord Invite,Philippines,Yes
U3596,10-09-2024,Referral,UK,Yes
U3597,23-11-2025,Twitter,Australia,Yes
U3598,06-02-2025,Referral,UK,Yes
U3599,16-05-2025,Discord Invite,USA,Yes
U3600,25-05-2024,Referral,Nigeria,Yes
U3601,14-08-2025,Twitter,UK,Yes
U3602,09-10-2025,Referral,Canada,Yes
U3603,02-10-2024,Twitter,USA,Yes
U3604,04-10-2025,Twitter,Brazil,Yes
U3605,28-02-2025,Twitter,Germany,No
U3606,19-01-2025,Twitter,Philippines,No
U3607,07-04-2025,Event,Australia,Yes
U3608,18-03-2024,Twitter,Philippines,Yes
U3609,10-10-2025,Ambassador Program,Brazil,Yes
U3610,05-04-2024,Ambassador Program,Nigeria,Yes
U3611,16-02-2025,Referral,UK,Yes
U3612,11-06-2025,Twitter,Singapore,Yes
U3613,11-10-2024,Discord Invite,USA,Yes
U3614,12-12-2025,Event,Australia,Yes
U3615,12-01-2025,Discord Invite,Brazil,No
U3616,10-04-2025,Twitter,Nigeria,No
U3617,14-05-2025,Referral,Philippines,Yes
U3618,01-12-2024,Event,Brazil,Yes
U3619,18-08-2025,Event,Australia,Yes
U3620,03-01-2024,Twitter,Australia,No
U3621,05-04-2024,Referral,Nigeria,No
U3622,14-04-2025,Twitter,Philippines,No
U3623,12-10-2025,Twitter,Canada,Yes
U3624,11-11-2025,Ambassador Program,Australia,No
U3625,15-12-2025,Twitter,USA,Yes
U3626,01-01-2025,Twitter,USA,No
U3627,05-03-2024,Twitter,Germany,No
U3628,01-07-2025,Ambassador Program,Philippines,Yes
U3629,11-02-2025,Event,Brazil,Yes
U3630,11-08-2024,Referral,USA,No
U3631,15-03-2025,Event,Nigeria,Yes
U3632,04-08-2024,Twitter,Brazil,Yes
U3633,21-05-2025,Discord Invite,Philippines,Yes
U3634,01-10-2024,Discord Invite,Nigeria,Yes
U3635,26-11-2024,Twitter,UK,Yes
U3636,17-10-2024,Discord Invite,India,Yes
U3637,11-12-2024,Ambassador Program,USA,Yes
U3638,14-07-2025,Twitter,USA,Yes
U3639,14-08-2025,Twitter,Germany,Yes
U3640,13-05-2024,Twitter,Canada,Yes
U3641,02-08-2025,Twitter,Germany,Yes
U3642,11-05-2025,Ambassador Program,Philippines,Yes
U3643,17-12-2024,Discord Invite,Germany,Yes
U3644,29-11-2025,Discord Invite,Canada,No
U3645,19-02-2024,Event,Canada,Yes
U3646,17-02-2024,Twitter,Australia,No
U3647,11-04-2024,Discord Invite,Australia,Yes
U3648,03-10-2025,Discord Invite,India,No
U3649,15-04-2025,Referral,Nigeria,Yes
U3650,17-01-2024,Ambassador Program,UK,Yes
U3651,07-05-2024,Event,Canada,Yes
U3652,10-06-2024,Discord Invite,UK,Yes
U3653,27-03-2025,Event,USA,Yes
U3654,12-04-2025,Twitter,Singapore,Yes
U3655,01-01-2024,Twitter,India,Yes
U3656,14-03-2025,Twitter,Philippines,No
U3657,26-07-2024,Twitter,Brazil,Yes
U3658,06-12-2025,Discord Invite,UK,Yes
U3659,15-05-2024,Referral,Germany,Yes
U3660,27-10-2025,Ambassador Program,Canada,Yes
U3661,05-11-2024,Discord Invite,UK,No
U3662,11-06-2024,Discord Invite,Brazil,No
U3663,07-10-2024,Twitter,Canada,No
U3664,05-04-2024,Twitter,Philippines,No
U3665,01-11-2025,Referral,Singapore,Yes
U3666,04-01-2025,Discord Invite,Germany,Yes
U3667,13-09-2024,Event,UK,Yes
U3668,25-03-2024,Twitter,Australia,No
U3669,15-01-2025,Twitter,India,No
U3670,11-11-2025,Discord Invite,UK,Yes
U3671,26-10-2025,Twitter,UK,Yes
U3672,18-06-2024,Twitter,Brazil,No
U3673,23-02-2024,Event,Brazil,Yes
U3674,09-02-2025,Twitter,India,No
U3675,02-10-2025,Referral,UK,Yes
U3676,08-11-2024,Twitter,Nigeria,Yes
U3677,17-12-2025,Twitter,Philippines,Yes
U3678,27-08-2024,Discord Invite,Brazil,Yes
U3679,15-03-2025,Event,Brazil,Yes
U3680,02-11-2025,Discord Invite,Nigeria,Yes
U3681,03-04-2024,Event,Canada,No
U3682,21-12-2025,Twitter,UK,Yes
U3683,07-04-2024,Event,India,No
U3684,02-01-2024,Twitter,Brazil,Yes
U3685,06-08-2024,Referral,India,No
U3686,03-05-2025,Referral,India,Yes
U3687,20-03-2024,Ambassador Program,Philippines,Yes
U3688,15-05-2024,Discord Invite,Australia,Yes
U3689,30-08-2025,Twitter,Brazil,Yes
U3690,19-08-2024,Twitter,Germany,No
U3691,15-06-2025,Event,Canada,Yes
U3692,27-11-2025,Discord Invite,India,Yes
U3693,31-03-2025,Event,Brazil,No
U3694,10-01-2024,Twitter,Canada,Yes
U3695,09-01-2024,Twitter,Germany,No
U3696,13-12-2025,Twitter,Brazil,Yes
U3697,17-12-2024,Ambassador Program,UK,No
U3698,03-05-2024,Referral,India,Yes
U3699,08-03-2025,Ambassador Program,Germany,No
U3700,11-12-2025,Twitter,UK,Yes
U3701,15-05-2024,Referral,India,Yes
U3702,04-05-2025,Referral,USA,Yes
U3703,13-03-2024,Twitter,Singapore,Yes
